"event","twitter_id","created_at","text","description"
"Recode Code Conference","738231003748016129","2016-06-02 04:49:00",".@ElonMusk wants to send people to Mars. And pretty soon. #codecon https://t.co/e97bUuwl5n","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737836206659010560","2016-06-01 02:40:00","Increase followers on twitter  https://t.co/iId4YlqHbU #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737824127692636160","2016-06-01 01:52:00","""If you can't tolerate critics, then make sure you don't do something new or interesting."" Jeff Bezos at #CodeCon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737823703447130112","2016-06-01 01:50:00","""Seek revenge and you should dig two graves"" Jeff Bezos on Thiel/Gawker. #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737820922241945601","2016-06-01 01:39:00","""For AI it's the first inning--might even be the first guys up at bat.""—Jeff Bezos @Recode #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737844379398725632","2016-06-01 03:13:00","Increase followers on twitter  https://t.co/DGCq0qSPQn #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738056290845491200","2016-06-01 17:15:00","Rometty says IBM has 10,000 designers on staff now #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737844327850770432","2016-06-01 03:12:00","Increase your followers free  https://t.co/5tkMQ5JP13 #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738078735988068352","2016-06-01 18:44:00","Voice interface consumer benefits:  1. fast 2. easy 3. personalized + context driven  -kpcb #codecon https://t.co/Q27WSg2gHl","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738055482200449024","2016-06-01 17:11:00","Ginni Rometty: don't protect the past. Don't protect your products. #ibm #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737832108828151808","2016-06-01 02:24:00","Chevron is safe from disruption: @JeffBezos says Amazon won't get into oil and gas exploration! #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738085911955660800","2016-06-01 19:12:00","The most important car manufacturers of the future: Google, Tesla, Apple, Uber ... kpcb #codecon https://t.co/UkIfIBRXlV","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738086743866499072","2016-06-01 19:16:00","Global Internet market leaders:  1. Apple 2. Google 3. Amazon 4. Facebook 5. Tencent 11. Salesforce  kpcb #codecon https://t.co/Q8AbCxvLK0","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738226676597821441","2016-06-02 04:32:00",".@elonmusk: Apple is a competitor but Google isn't in building self-driving cars. https://t.co/QY5Juzlh9I #codecon https://t.co/A1TscH7M08","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738083068863520768","2016-06-01 19:01:00","The most important car manufacturers of the future: Google, Tesla, Apple, Uber ... kpcb #codecon https://t.co/eKBqsFUkSB","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738224431559004160","2016-06-02 04:23:00","Elon Musk says he is planning to send a rocket to Mars by 2018. And launch people in 2024 with arrival by 2025! #CodeCon #SpaceX","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738412265326530561","2016-06-02 16:49:00","We invited Peter Thiel to debate @nicknotned, but for now, an empty chair will do. #codecon https://t.co/9mYk8J3IXm","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738077591870025728","2016-06-01 18:39:00","Daily  number of photos shared on select platforms - over 3 billion per day. - kpcb #codecon https://t.co/54M38tJbXT","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738046235999797249","2016-06-01 16:35:00","Global Internet users now at 3 billion, or 42% penetration. Mary Meeker at #CodeCon https://t.co/f5B28TRwXh","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737827249731178496","2016-06-01 02:04:00","TV is ""in some ways a better medium than a movie. You can tell better stories,"" says @JeffBezos. But they're making movies now too. #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737817617503649793","2016-06-01 01:26:00","We're live now on Facebook with @amazon's @JeffBezos. Tune in here: https://t.co/GTJeRRin5G #codecon https://t.co/K7DYel69ME","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738229183071932416","2016-06-02 04:42:00",".@elonmusk: ""The power of AI should not be concentrated in the hands of a few."" https://t.co/dHMETyAA05 #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737825314462654464","2016-06-01 01:57:00","""We have chosen to work in the future and it is super fun to work in the future."" -- @JeffBezos #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738052228880044035","2016-06-01 16:58:00","Like Xmas morning (or so I'm told) when Mary Meeker's annual #InternetTrends report drops #codecon--a must read: https://t.co/gJL2OYUW4F","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738223850467397632","2016-06-02 04:20:00","Elon musk says Spacex will put people on Mars in 2025. So 2035ish #codecon https://t.co/QnhX3xkoOa","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738075227280838657","2016-06-01 18:30:00","Global life expectancy at 72 years, up 36% since 1960. kpcb #codecon https://t.co/IFi6pUsopO","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737836111876128768","2016-06-01 02:40:00","Get free followers with  https://t.co/j5peZz2aFb #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737824127692636160","2016-06-01 01:52:00","""If you can't tolerate critics, then make sure you don't do something new or interesting."" Jeff Bezos at #CodeCon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737823703447130112","2016-06-01 01:50:00","""Seek revenge and you should dig two graves"" Jeff Bezos on Thiel/Gawker. #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737820922241945601","2016-06-01 01:39:00","""For AI it's the first inning--might even be the first guys up at bat.""—Jeff Bezos @Recode #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737844556901851138","2016-06-01 03:13:00","Easy way to get followers  https://t.co/CJiVllAnwU #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738056290845491200","2016-06-01 17:15:00","Rometty says IBM has 10,000 designers on staff now #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737844167745798146","2016-06-01 03:12:00","I gained  free followers with  https://t.co/CKrzQ1RJGR #codecon #AGTPremiere #MayaAndMarty #IStandWithHateSpeech #MyBestFriendIn4Words","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738078735988068352","2016-06-01 18:44:00","Voice interface consumer benefits:  1. fast 2. easy 3. personalized + context driven  -kpcb #codecon https://t.co/Q27WSg2gHl","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738055482200449024","2016-06-01 17:11:00","Ginni Rometty: don't protect the past. Don't protect your products. #ibm #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737832247361818625","2016-06-01 02:24:00","Amazon's @JeffBezos ""The most important things have always seemed dumb to industry experts at the beginning."" #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738085911955660800","2016-06-01 19:12:00","The most important car manufacturers of the future: Google, Tesla, Apple, Uber ... kpcb #codecon https://t.co/UkIfIBRXlV","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738086814762684417","2016-06-01 19:16:00","Training the Facebook algorithm based on your choices means it reflects your bias, not that it has no bias. #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738226676597821441","2016-06-02 04:32:00",".@elonmusk: Apple is a competitor but Google isn't in building self-driving cars. https://t.co/QY5Juzlh9I #codecon https://t.co/A1TscH7M08","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738083068863520768","2016-06-01 19:01:00","The most important car manufacturers of the future: Google, Tesla, Apple, Uber ... kpcb #codecon https://t.co/eKBqsFUkSB","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738224431559004160","2016-06-02 04:23:00","Elon Musk says he is planning to send a rocket to Mars by 2018. And launch people in 2024 with arrival by 2025! #CodeCon #SpaceX","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738412265326530561","2016-06-02 16:49:00","We invited Peter Thiel to debate @nicknotned, but for now, an empty chair will do. #codecon https://t.co/9mYk8J3IXm","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738077591870025728","2016-06-01 18:39:00","Daily  number of photos shared on select platforms - over 3 billion per day. - kpcb #codecon https://t.co/54M38tJbXT","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738046235999797249","2016-06-01 16:35:00","Global Internet users now at 3 billion, or 42% penetration. Mary Meeker at #CodeCon https://t.co/f5B28TRwXh","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737827249731178496","2016-06-01 02:04:00","TV is ""in some ways a better medium than a movie. You can tell better stories,"" says @JeffBezos. But they're making movies now too. #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737817617503649793","2016-06-01 01:26:00","We're live now on Facebook with @amazon's @JeffBezos. Tune in here: https://t.co/GTJeRRin5G #codecon https://t.co/K7DYel69ME","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738229183071932416","2016-06-02 04:42:00",".@elonmusk: ""The power of AI should not be concentrated in the hands of a few."" https://t.co/dHMETyAA05 #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","737825314462654464","2016-06-01 01:57:00","""We have chosen to work in the future and it is super fun to work in the future."" -- @JeffBezos #codecon","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738052228880044035","2016-06-01 16:58:00","Like Xmas morning (or so I'm told) when Mary Meeker's annual #InternetTrends report drops #codecon--a must read: https://t.co/gJL2OYUW4F","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738223850467397632","2016-06-02 04:20:00","Elon musk says Spacex will put people on Mars in 2025. So 2035ish #codecon https://t.co/QnhX3xkoOa","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Recode Code Conference","738075227280838657","2016-06-01 18:30:00","Global life expectancy at 72 years, up 36% since 1960. kpcb #codecon https://t.co/IFi6pUsopO","Code Conference is an annual invitation-only event hosted by Recode, and takes place in Dana Point, California in late May. The conference features top industry influencers who gather for in-depth conversations about the current and future impact of digital technology on our lives — at home, at work, in our communities and the world."
"Xbox E3","742406971647627264","2016-06-13 17:23:00","holy shit We Happy Few looks absolutely horrifying haha! #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742404859752677376","2016-06-13 17:14:00","Just announced: Xbox Design Lab. Custom Xbox One systems and controllers made to order. Pricing unknown. #E3 #E32016 #Xbox #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742408775009607680","2016-06-13 17:30:00","Tekken 7 coming to Xbox One early 2017. #E32016 #XboxE3 https://t.co/N7KoilfgeQ","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742415869079261185","2016-06-13 17:58:00","Xbox Scorpio confirmed, shipping holiday 2017. ""Most powerful console ever built"" and true 4K. #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742409443158065152","2016-06-13 17:32:00","Dead Rising 4!!! Good to see Frank West back! #XboxE3 #e3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742399867897581568","2016-06-13 16:54:00","""Next up, Final Fantasy XV!"" https://t.co/1nuCQ5YUfK #XboxE3 #E32016","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742410050832977921","2016-06-13 17:35:00","Saved games can be used across #XboxOne & Windows 10 PC with #Xbox Play Anywhere. #XboxE3 #E3 #E32016","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742396875672686592","2016-06-13 16:43:00","Uh, what's the point of getting an Xbox One Slim when the Xbox One Two comes out next year..? #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742413348826976256","2016-06-13 17:48:00","Ohhhhhh.. new State of Decay game.. yes.. I want! #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742415118550618112","2016-06-13 17:55:00","""The next step muss deliver true 4k gaming and high fidelity VR."" #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742394230878949376","2016-06-13 16:32:00","#XboxE3 New slim Xbox One announced","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742400949646303232","2016-06-13 16:59:00","Damn, Final Fantasy 15 looks gorgeous. If I had an Xbox One, I would totally get it. #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742398253346349056","2016-06-13 16:48:00","Hope no one is doing a shot every time they say ""Xbox One and Windows 10 exclusive""  You may be dead already #E3 #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742394048174915585","2016-06-13 16:31:00","Here we go it's time for #XboxE3 I'm so excited to see what's to come! #gamer","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742397179591950337","2016-06-13 16:44:00","Special edition Gears themed Xbox Elite wireless controller planned too. #E32016 #xboxe3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742399313037266946","2016-06-13 16:52:00","Forza Horizon 3 coming September 27 to Xbox One and Windows 10. #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742416040643072001","2016-06-13 17:59:00","Project Scorpio. The most powerful console ever built. #XboxE3 4k visuals, no sacrifice. https://t.co/x6HsqVThJm","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742402557964746752","2016-06-13 17:05:00","New features like background music, new language support, and Cortana. Also you can create clubs to start communities #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742394541093879808","2016-06-13 16:33:00","New xbox one slim looks amazing. #E32016 #XboxE3 https://t.co/BFtsiTWBYG","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742394849513603072","2016-06-13 16:34:00","Introducing the new Xbox One S Console! A smaller console w/ a 2 TB hard drive, 4K Ultra HD + more features! #XboxE3 https://t.co/AYTvn6sicY","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742412556862664705","2016-06-13 17:45:00","#XboxE3 Sea Of Thieves looks like a game @andrewwink, @bdbates449 and I would play","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742402281241333760","2016-06-13 17:04:00","Xbox One adding new features like background music, new language options and Cortana #XboxE3","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
"Xbox E3","742411221173866496","2016-06-13 17:40:00","Kamiya: ""I wanted to make a new Devil may Cry. but with DRAGONS. #xboxE3 #Scalebound","The Electronic Entertainment Expo 2016, commonly known as E3 2016, was the 22nd Electronic Entertainment Expo, during which several hardware manufacturers and software developers and publishers from the video game industry presented new and upcoming products to the attendees, primarily retailers and members of the video game press. The event, organized by the Entertainment Software Association, took place at the Los Angeles Convention Center from June 14 to 16, 2016."
